t;u;yr;yl;freq;dtheta
123.1589;-29;130;26;8.5063;-0.1133
123.1689;-45;133;24;8.4947;-0.1549
123.1789;-49;138;19;8.4831;-0.0369
123.1889;-39;141;11;8.4715;0.0750
123.1989;-18;141;8;8.4599;0.1520
123.2089;7;141;9;8.4484;0.0796
123.2189;31;141;10;8.4369;0.2011
123.2289;46;138;11;8.4255;0.2416
123.2389;49;132;16;8.4141;-0.0646
123.2489;38;130;23;8.4027;0.0050
123.2589;17;130;26;8.3913;-0.1650
123.2689;-8;130;26;8.3800;-0.0555
123.2789;-32;131;25;8.3687;-0.1046
123.2889;-47;133;23;8.3574;-0.1909
123.2989;-49;139;17;8.3462;0.0956
123.3089;-38;142;10;8.3350;-0.0803
123.3189;-16;142;8;8.3238;0.0892
123.3289;8;142;9;8.3126;0.0529
123.3389;32;142;10;8.3015;0.1614
123.3489;47;139;11;8.2904;0.2525
123.3589;49;133;16;8.2794;-0.0574
123.3689;38;130;23;8.2684;0.0601
123.3789;17;130;25;8.2574;-0.1512
123.3889;-7;130;25;8.2464;-0.0579
123.3989;-31;131;25;8.2354;-0.1376
123.4089;-46;133;22;8.2245;-0.2031
123.4189;-49;139;15;8.2136;0.0375
123.4289;-39;143;9;8.2028;-0.2079
123.4389;-19;142;8;8.1920;-0.0422
123.4489;5;142;9;8.1812;0.0385
123.4589;29;142;9;8.1704;0.0865
123.4689;45;141;10;8.1597;0.2072
123.4789;49;135;15;8.1489;0.1624
123.4889;41;130;22;8.1383;-0.1187
123.4989;22;130;25;8.1276;-0.1315
123.5089;-2;130;25;8.1170;-0.0819
123.5189;-26;131;25;8.1064;-0.1720
123.5289;-43;132;22;8.0958;-0.1917
123.5389;-49;137;16;8.0853;-0.1914
123.5489;-43;142;10;8.0747;-0.0776
123.5589;-26;142;8;8.0642;-0.0073
123.5689;-2;142;9;8.0538;-0.0009
123.5789;22;142;9;8.0434;0.0713
123.5889;41;141;10;8.0329;0.1763
123.5989;49;136;13;8.0226;0.1939
123.6089;46;131;20;8.0122;-0.3851
123.6189;30;130;25;8.0019;0.0084
123.6289;8;130;25;7.9916;-0.0510
123.6389;-16;131;25;7.9813;-0.1682
123.6489;-37;131;24;7.9710;-0.0995
123.6589;-48;134;20;7.9608;-0.2708
123.6689;-48;140;13;7.9506;0.4033
123.6789;-36;142;8;7.9404;-0.0307
123.6889;-15;142;9;7.9303;-0.0118
123.6989;9;142;9;7.9202;0.0559
123.7089;31;141;10;7.9101;0.0804
123.7189;46;138;11;7.9000;0.2762
123.7289;49;132;16;7.8900;-0.0862
123.7389;41;130;23;7.8800;0.0828
123.7489;22;130;26;7.8700;-0.1288
123.7589;-1;130;26;7.8600;-0.0558
123.7689;-24;131;26;7.8501;-0.1586
123.7789;-42;132;24;7.8402;-0.1984
123.7889;-49;136;20;7.8303;-0.2250
123.7989;-45;141;12;7.8204;0.2344
123.8089;-30;142;8;7.8106;0.0777
123.8189;-8;142;9;7.8007;-0.0078
123.8289;15;142;9;7.7909;0.1065
123.8389;36;141;10;7.7812;0.1851
123.8489;48;137;12;7.7714;0.2839
123.8589;48;131;18;7.7617;-0.1304
123.8689;37;130;24;7.7520;0.2658
123.8789;18;130;25;7.7424;-0.0100
123.8889;-5;130;25;7.7327;-0.0912
123.8989;-28;131;25;7.7231;-0.1328
123.9089;-44;132;23;7.7135;-0.2730
123.9189;-49;137;17;7.7039;-0.2103
123.9289;-44;142;10;7.6944;-0.0755
123.9389;-28;142;8;7.6848;-0.0281
123.9489;-6;142;9;7.6753;-0.0281
123.9589;17;142;9;7.6659;0.1139
123.9689;37;141;10;7.6564;0.2125
123.9789;48;137;12;7.6470;0.2861
123.9889;48;132;18;7.6376;-0.2903
123.9989;38;130;24;7.6282;0.1952
124.0089;18;130;25;7.6188;-0.0049
124.0189;-4;130;25;7.6095;-0.0649
124.0289;-26;131;25;7.6002;-0.1435
124.0389;-43;132;23;7.5909;-0.2588
124.0489;-49;137;17;7.5816;-0.2452
124.0589;-45;142;10;7.5723;-0.1120
124.0689;-30;142;8;7.5631;-0.0601
124.0789;-9;142;9;7.5539;-0.0611
124.0889;13;142;9;7.5447;0.0977
124.0989;34;141;10;7.5356;0.1739
124.1089;47;139;11;7.5264;0.2914
124.1189;49;132;17;7.5173;-0.1277
124.1289;41;130;23;7.5082;0.3362
124.1389;23;130;25;7.4991;-0.0238
124.1489;1;130;25;7.4901;-0.0507
124.1589;-21;131;25;7.4811;-0.1464
124.1689;-39;132;23;7.4721;-0.1501
124.1789;-49;135;18;7.4631;-0.2317
124.1889;-48;141;11;7.4541;0.2784
124.1989;-36;142;8;7.4452;0.1121
124.2089;-17;142;9;7.4363;0.1203
124.2189;5;142;9;7.4274;0.1563
124.2289;27;142;9;7.4185;0.1246
124.2389;43;140;10;7.4096;0.2520
124.2489;49;135;14;7.4008;0.1955
124.2589;45;131;21;7.3920;-0.1312
124.2689;32;130;24;7.3832;-0.1160
124.2789;11;130;25;7.3744;-0.1107
124.2889;-11;130;25;7.3657;-0.2114
124.2989;-31;131;24;7.3569;-0.1738
124.3089;-45;133;20;7.3482;-0.3039
124.3189;-49;139;14;7.3395;0.1912
124.3289;-43;142;9;7.3309;-0.1536
124.3389;-28;142;9;7.3222;0.1049
124.3489;-7;142;9;7.3136;0.1038
124.3589;15;142;9;7.3050;0.1206
124.3689;34;141;10;7.2964;0.1931
124.3789;47;138;12;7.2878;0.2458
124.3889;49;132;18;7.2793;-0.1397
124.3989;42;131;23;7.2708;0.2275
124.4089;25;130;25;7.2622;-0.1264
124.4189;4;130;25;7.2538;-0.1136
124.4289;-18;131;25;7.2453;-0.1829
124.4389;-36;132;23;7.2368;-0.1421
124.4489;-47;134;18;7.2284;-0.2346
124.4589;-49;140;12;7.2200;0.4071
124.4689;-40;142;9;7.2116;0.0319
124.4789;-24;142;9;7.2032;0.0694
124.4889;-2;142;9;7.1949;0.1049
124.4989;19;142;9;7.1866;0.1169
124.5089;37;141;10;7.1783;0.2309
124.5189;48;137;12;7.1700;0.2594
124.5289;49;132;19;7.1617;-0.2921
124.5389;40;131;24;7.1534;0.1123
124.5489;23;130;25;7.1452;-0.0998
124.5589;2;131;25;7.1370;-0.1461
124.5689;-19;131;25;7.1288;-0.1994
124.5789;-37;132;24;7.1206;-0.2207
124.5889;-48;134;20;7.1124;-0.2788
124.5989;-49;140;13;7.1043;0.3484
124.6089;-40;142;9;7.0962;-0.0505
124.6189;-24;142;9;7.0881;0.0151
124.6289;-2;142;9;7.0800;-0.0012
124.6399;21;142;9;7.0711;0.1776
124.6498;38;142;9;7.0631;0.2445
124.6599;48;139;11;7.0551;0.3570
124.6699;49;134;15;7.0470;0.0724
124.6799;40;132;21;7.0390;0.1894
124.6899;23;131;24;7.0311;0.0391
124.6999;2;131;24;7.0231;0.0881
124.7099;-18;131;24;7.0152;-0.1163
124.7199;-36;132;23;7.0073;-0.2572
124.7299;-47;134;20;6.9994;-0.3209
124.7399;-49;139;14;6.9915;-0.0808
124.7499;-41;143;9;6.9836;-0.3636
124.7599;-26;143;8;6.9758;-0.1557
124.7699;-5;143;8;6.9679;-0.0542
124.7799;15;143;8;6.9601;0.1004
124.7899;34;142;9;6.9523;0.2701
124.7999;46;141;11;6.9445;0.3178
124.8099;49;136;15;6.9368;0.2722
124.8199;43;131;21;6.9290;0.1459
124.8299;29;131;24;6.9213;0.0399
124.8399;10;131;24;6.9136;0.0204
124.8499;-11;131;24;6.9059;-0.1824
124.8599;-30;131;24;6.8982;-0.2991
124.8699;-44;132;22;6.8906;-0.3937
124.8799;-49;135;17;6.8829;-0.3641
124.8899;-46;141;11;6.8753;-0.0046
124.8999;-34;142;8;6.8677;-0.2018
124.9099;-15;142;9;6.8601;-0.1648
124.9199;5;142;9;6.8525;-0.0118
124.9299;25;142;9;6.8450;0.1230
124.9399;41;141;10;6.8374;0.2890
124.9499;49;138;12;6.8299;0.2813
124.9599;48;132;18;6.8224;-0.0955
124.9699;38;131;24;6.8149;0.3748
124.9799;21;130;25;6.8074;0.0074
124.9899;1;130;25;6.8000;-0.0723
124.9999;-19;131;25;6.7925;-0.2346
125.0099;-36;131;25;6.7851;-0.3175
125.0199;-47;133;23;6.7777;-0.4238
125.0299;-49;137;16;6.7703;-0.2607
125.0399;-43;141;10;6.7629;-0.4781
125.0499;-28;141;9;6.7556;-0.2013
125.0599;-9;141;9;6.7482;-0.1331
125.0699;11;141;9;6.7409;0.0798
125.0799;30;141;10;6.7336;0.2618
125.0899;44;139;10;6.7263;0.3490
125.0999;49;134;13;6.7190;0.1451
125.1099;46;131;20;6.7117;0.0513
125.1199;35;131;25;6.7045;0.1249
125.1299;18;130;26;6.6973;0.1153
125.1399;-2;130;26;6.6900;-0.0907
125.1499;-22;131;26;6.6828;-0.1584
125.1599;-38;131;25;6.6757;-0.3183
125.1699;-48;133;23;6.6685;-0.3494
125.1799;-49;139;16;6.6613;0.1989
125.1899;-42;141;10;6.6542;-0.3907
125.1999;-27;141;9;6.6471;-0.0958
125.2099;-8;141;9;6.6399;-0.0720
125.2199;12;141;9;6.6329;0.1488
125.2299;31;141;10;6.6258;0.3207
125.2399;44;139;10;6.6187;0.4049
125.2499;49;134;13;6.6117;0.0833
125.2599;47;131;20;6.6046;0.1502
125.2699;36;131;25;6.5976;0.1624
125.2799;19;131;25;6.5906;0.1203
125.2899;0;131;26;6.5836;-0.0830
125.2999;-20;131;25;6.5766;-0.2082
125.3099;-37;132;25;6.5697;-0.2847
125.3199;-47;133;22;6.5627;-0.3342
125.3299;-49;139;15;6.5558;0.0276
125.3399;-43;141;10;6.5489;-0.3596
125.3499;-30;141;9;6.5420;0.0042
125.3599;-11;141;9;6.5351;-0.0044
125.3699;8;141;9;6.5282;0.1038
125.3799;27;141;9;6.5214;0.2221
125.3899;41;139;10;6.5145;0.3324
125.3999;49;135;12;6.5077;0.3021
125.4099;48;132;19;6.5009;0.1385
125.4199;39;131;24;6.4941;0.2259
125.4299;24;131;25;6.4873;0.0303
125.4399;5;131;25;6.4805;-0.1208
125.4499;-14;131;25;6.4737;-0.1682
125.4599;-32;131;25;6.4670;-0.2714
125.4699;-44;132;23;6.4603;-0.3846
125.4799;-49;135;17;6.4535;-0.3510
125.4899;-46;141;11;6.4468;-0.0212
125.4999;-36;141;9;6.4402;-0.1144
125.5099;-19;141;9;6.4335;-0.0297
125.5199;0;141;9;6.4268;0.0593
125.5299;19;141;10;6.4202;0.1512
125.5399;35;140;10;6.4135;0.2970
125.5499;46;136;11;6.4069;0.3242
125.5599;49;132;16;6.4003;0.0660
125.5699;45;131;22;6.3937;0.0279
125.5799;33;131;25;6.3871;-0.0129
125.5899;16;130;26;6.3806;-0.0382
125.5999;-3;130;26;6.3740;-0.1269
125.6099;-22;131;26;6.3675;-0.2274
125.6199;-38;131;25;6.3610;-0.3239
125.6299;-47;133;23;6.3544;-0.3737
125.6399;-49;139;16;6.3479;0.1211
125.6499;-43;141;11;6.3415;-0.3921
125.6599;-31;141;9;6.3350;-0.0068
125.6699;-13;141;9;6.3285;-0.0561
125.6799;5;141;10;6.3221;0.0988
125.6899;24;141;10;6.3156;0.2360
125.6999;39;139;10;6.3092;0.3791
125.7099;48;136;12;6.3028;0.3865
125.7199;49;132;18;6.2964;0.1363
125.7299;43;131;23;6.2900;0.3865
125.7399;30;131;25;6.2837;0.0924
125.7499;12;131;25;6.2773;-0.0334
125.7599;-7;131;25;6.2710;-0.1125
125.7699;-25;131;25;6.2647;-0.2538
125.7799;-40;131;25;6.2583;-0.3361
125.7899;-48;134;21;6.2520;-0.3668
125.7999;-49;139;14;6.2457;0.3612
125.8099;-42;141;9;6.2395;-0.2695
125.8199;-29;141;9;6.2332;-0.1629
125.8299;-12;141;9;6.2269;-0.0041
125.8399;6;141;9;6.2207;0.0785
125.8499;25;141;9;6.2145;0.2682
125.8599;39;140;10;6.2083;0.3815
125.8699;48;136;12;6.2021;0.3538
125.8799;49;132;18;6.1959;0.1800
125.8899;43;131;23;6.1897;0.3580
125.8999;30;131;24;6.1835;0.1041
125.9099;13;131;25;6.1774;-0.0539
125.9199;-5;131;25;6.1712;-0.1317
125.9299;-23;131;25;6.1651;-0.2786
125.9399;-38;131;23;6.1590;-0.3428
125.9499;-47;133;19;6.1529;-0.3854
125.9599;-49;139;13;6.1468;0.2325
125.9699;-44;141;10;6.1407;-0.3252
125.9799;-32;141;9;6.1346;-0.1429
125.9899;-15;141;9;6.1286;-0.0739
125.9999;3;141;9;6.1225;0.0449
126.0099;21;141;10;6.1165;0.2163
126.0199;36;140;10;6.1105;0.3426
126.0299;46;137;11;6.1045;0.3471
126.0399;49;133;16;6.0985;0.1369
126.0499;45;131;23;6.0925;0.2037
126.0599;35;131;25;6.0865;0.0705
126.0699;19;131;25;6.0805;-0.0262
126.0799;0;131;26;6.0746;-0.1336
126.0899;-17;131;26;6.0686;-0.2756
126.0999;-33;131;25;6.0627;-0.3183
126.1099;-45;132;23;6.0568;-0.4270
126.1199;-49;137;17;6.0509;-0.3465
126.1299;-47;141;11;6.0450;-0.3854
126.1399;-38;141;9;6.0391;-0.1778
126.1499;-23;141;10;6.0333;-0.1349
126.1599;-5;141;10;6.0274;0.0297
126.1699;13;141;10;6.0215;0.1824
126.1799;29;141;10;6.0157;0.3743
126.1899;42;138;10;6.0099;0.4230
126.1999;49;134;13;6.0041;0.1297
126.2099;48;132;20;5.9983;0.1382
126.2199;41;131;24;5.9925;0.1915
126.2299;28;131;25;5.9867;0.1643
126.2399;11;131;25;5.9809;-0.0281
126.2499;-6;131;25;5.9752;-0.1557
126.2599;-24;131;25;5.9694;-0.3121
126.2699;-38;131;25;5.9637;-0.3630
126.2799;-47;133;22;5.9580;-0.4222
126.2899;-49;139;15;5.9523;0.2285
126.2999;-45;141;10;5.9466;-0.3790
126.3099;-34;141;9;5.9409;-0.1565
126.3199;-18;141;9;5.9352;-0.0971
126.3299;0;141;9;5.9295;0.0588
126.3398;17;141;10;5.9239;0.3061
126.3501;33;140;10;5.9181;0.3439
126.3600;44;138;10;5.9125;0.3729
126.3705;49;134;13;5.9066;0.1704
126.3799;48;133;18;5.9013;0.1832
126.3899;39;132;23;5.8957;0.2389
126.3999;26;132;24;5.8901;0.1590
126.4099;9;131;24;5.8845;0.0052
126.4199;-9;131;24;5.8790;-0.1515
126.4299;-26;132;24;5.8734;-0.2996
126.4399;-39;132;22;5.8678;-0.3454
126.4499;-48;135;18;5.8623;-0.3508
126.4599;-49;141;12;5.8568;0.0681
126.4699;-44;142;9;5.8513;-0.1464
126.4799;-33;142;9;5.8457;-0.0081
126.4899;-18;142;9;5.8402;0.1230
126.4999;0;142;9;5.8348;0.1393
126.5099;17;142;9;5.8293;0.2514
126.5199;32;142;10;5.8238;0.3564
126.5299;44;140;11;5.8183;0.3636
126.5399;49;135;15;5.8129;0.1083
126.5499;48;133;21;5.8075;0.2386
126.5599;41;132;23;5.8020;0.0159
126.5699;28;132;23;5.7966;0.0095
126.5799;11;131;24;5.7912;-0.1464
126.5899;-6;131;24;5.7858;-0.1768
126.5999;-23;132;23;5.7804;-0.3518
126.6099;-37;132;23;5.7750;-0.3577
126.6199;-46;134;20;5.7697;-0.4584
126.6299;-49;140;14;5.7643;0.2245
126.6399;-46;142;10;5.7590;-0.3878
126.6499;-37;142;9;5.7536;-0.1552
126.6599;-22;142;9;5.7483;-0.0462
126.6699;-5;142;9;5.7430;0.0332
126.6799;12;142;9;5.7377;0.1510
126.6899;28;142;9;5.7324;0.2877
126.6999;41;141;10;5.7271;0.3900
126.7099;48;136;13;5.7218;0.3415
126.7199;49;132;19;5.7165;-0.0497
126.7299;44;131;23;5.7113;0.1798
126.7399;33;131;24;5.7060;0.0497
126.7499;18;131;24;5.7008;-0.0808
126.7599;1;131;24;5.6955;-0.1437
126.7699;-16;131;24;5.6903;-0.3007
126.7799;-31;131;23;5.6851;-0.3526
126.7899;-43;132;21;5.6799;-0.4400
126.7999;-49;136;16;5.6747;-0.2029
126.8099;-49;141;12;5.6695;-0.2103
126.8199;-42;141;10;5.6644;-0.2135
126.8299;-30;141;10;5.6592;-0.0696
126.8399;-15;141;10;5.6540;0.0284
126.8499;2;141;10;5.6489;0.0948
126.8599;19;141;10;5.6438;0.2573
126.8699;34;140;10;5.6386;0.3636
126.8799;44;137;11;5.6335;0.3855
126.8899;49;133;15;5.6284;0.1347
126.8999;48;132;22;5.6233;0.1904
126.9099;41;131;24;5.6182;0.1139
126.9199;29;131;25;5.6131;0.0540
126.9299;13;131;25;5.6081;-0.0411
126.9399;-4;131;25;5.6030;-0.1658
126.9499;-21;131;25;5.5979;-0.2895
126.9599;-35;131;24;5.5929;-0.3414
126.9699;-45;133;21;5.5879;-0.4294
126.9799;-49;138;15;5.5828;0.0036
126.9899;-48;141;11;5.5778;-0.4216
126.9999;-40;141;10;5.5728;-0.1024
127.0099;-28;141;9;5.5678;-0.0899
127.0199;-12;141;9;5.5628;0.0471
127.0299;4;141;9;5.5578;0.1534
127.0399;21;141;10;5.5529;0.3332
127.0499;35;140;10;5.5479;0.4063
127.0599;45;137;11;5.5430;0.4092
127.0699;49;133;16;5.5380;0.2131
127.0799;48;132;22;5.5331;0.3228
127.0899;40;131;24;5.5281;0.1619
127.0999;28;131;24;5.5232;0.0599
127.1099;12;131;24;5.5183;-0.0454
127.1199;-4;131;24;5.5134;-0.1648
127.1299;-21;131;24;5.5085;-0.3137
127.1399;-35;131;23;5.5036;-0.3865
127.1499;-45;133;20;5.4988;-0.4408
127.1599;-49;139;14;5.4939;-0.0683
127.1699;-48;141;11;5.4890;-0.4526
127.1799;-41;141;10;5.4842;-0.1144
127.1899;-29;142;9;5.4793;-0.1192
127.1999;-14;142;9;5.4745;0.0247
127.2099;2;142;9;5.4697;0.1526
127.2199;19;142;9;5.4649;0.3047
127.2299;33;142;10;5.4601;0.4156
127.2399;44;139;11;5.4553;0.4150
127.2499;49;134;15;5.4505;0.1720
127.2599;49;132;21;5.4457;0.3511
127.2699;42;132;23;5.4409;0.1209
127.2799;31;131;24;5.4362;0.0993
127.2899;17;131;24;5.4314;-0.0614
127.2999;0;131;24;5.4267;-0.1629
127.3099;-16;131;24;5.4219;-0.3239
127.3199;-31;131;23;5.4172;-0.3742
127.3299;-42;132;20;5.4125;-0.4832
127.3399;-48;136;15;5.4077;-0.2223
127.3499;-49;141;12;5.4030;-0.2868
127.3599;-44;141;10;5.3983;-0.2972
127.3699;-34;141;10;5.3936;-0.1570
127.3799;-20;142;9;5.3890;-0.0401
127.3899;-4;142;9;5.3843;0.0713
127.3999;12;142;9;5.3796;0.2429
127.4099;27;142;10;5.3750;0.3660
127.4199;39;140;10;5.3703;0.4102
127.4299;47;135;12;5.3657;0.3338
127.4399;49;132;18;5.3610;0.2784
127.4499;46;131;23;5.3564;0.2698
127.4599;38;131;24;5.3518;0.1502
127.4699;25;131;24;5.3472;-0.0052
127.4799;10;131;25;5.3426;-0.1189
127.4899;-6;131;25;5.3380;-0.2626
127.4999;-22;131;25;5.3334;-0.3814
127.5099;-35;131;24;5.3288;-0.3921
127.5199;-45;133;20;5.3242;-0.4520
127.5299;-49;138;14;5.3197;0.0718
127.5399;-48;141;11;5.3151;-0.4235
127.5499;-42;141;10;5.3106;-0.1872
127.5599;-30;141;10;5.3060;-0.1275
127.5699;-16;141;10;5.3015;0.0076
127.5799;0;141;10;5.2970;0.1566
127.5899;16;141;10;5.2925;0.3165
127.5999;30;140;10;5.2880;0.4137
127.6099;41;137;10;5.2835;0.4372
127.6199;48;133;14;5.2790;0.1776
127.6299;49;133;20;5.2745;0.0788
127.6399;45;133;24;5.2700;0.1254
127.6499;36;132;24;5.2655;0.0559
127.6599;23;132;25;5.2611;-0.0750
127.6699;7;131;25;5.2566;-0.1232
127.6799;-8;131;25;5.2522;-0.2159
127.6899;-23;131;25;5.2477;-0.3454
127.6999;-36;132;24;5.2433;-0.3787
127.7099;-45;134;20;5.2389;-0.4097
127.7199;-49;139;14;5.2344;0.2163
127.7299;-48;141;11;5.2300;-0.3239
127.7399;-41;141;10;5.2256;-0.0081
127.7499;-30;141;9;5.2212;0.0047
127.7599;-16;141;9;5.2168;0.1110
127.7699;0;142;9;5.2125;0.1787
127.7799;15;142;9;5.2081;0.2957
127.7899;29;141;10;5.2037;0.4177
127.7999;41;139;10;5.1994;0.4129
127.8099;48;134;13;5.1950;0.1771
127.8199;49;133;20;5.1907;0.1451
127.8299;46;133;23;5.1863;0.1702
127.8399;38;133;24;5.1820;0.0622
127.8499;25;132;24;5.1777;-0.0566
127.8599;10;132;24;5.1734;-0.1229
127.8699;-5;132;24;5.1691;-0.2087
127.8799;-20;132;24;5.1648;-0.3588
127.8899;-34;132;23;5.1605;-0.4025
127.8999;-44;134;20;5.1562;-0.4582
127.9099;-49;139;14;5.1519;0.0119
127.9199;-49;142;11;5.1476;-0.4587
127.9299;-44;141;10;5.1434;-0.0947
127.9399;-34;142;9;5.1391;-0.0928
127.9499;-21;142;9;5.1348;0.0601
127.9599;-6;142;9;5.1306;0.1206
127.9699;9;142;9;5.1264;0.2557
127.9799;24;142;9;5.1221;0.3844
127.9899;37;141;10;5.1179;0.4302
127.9999;45;138;12;5.1137;0.4249
128.0099;49;133;17;5.1095;0.0841
128.0199;48;133;22;5.1053;0.4558
128.0299;42;133;23;5.1011;0.1078
128.0398;32;132;23;5.0969;0.0495
128.0509;16;132;24;5.0923;-0.2786
128.0608;1;131;24;5.0882;-0.4256
128.0710;-14;131;24;5.0839;-0.3630
