t;u;yr;yl;freq;dtheta
5.7497;-30;-18691;18283;0.1105;-0.0846
5.7597;-30;-18652;18244;0.1106;0.0361
5.7697;-31;-18612;18204;0.1106;-0.0987
5.7797;-31;-18572;18163;0.1106;0.0804
5.7897;-31;-18532;18122;0.1106;0.0252
5.7997;-31;-18491;18081;0.1106;-0.0225
5.8097;-32;-18450;18040;0.1107;-0.0891
5.8197;-32;-18408;17998;0.1107;0.0657
5.8297;-32;-18366;17955;0.1107;0.0332
5.8397;-32;-18324;17912;0.1107;-0.0523
5.8497;-33;-18282;17869;0.1107;-0.1072
5.8597;-33;-18239;17826;0.1108;0.0551
5.8697;-33;-18196;17782;0.1108;-0.0657
5.8797;-33;-18152;17738;0.1108;0.0705
5.8897;-34;-18108;17694;0.1108;-0.0241
5.8997;-34;-18064;17649;0.1108;0.0689
5.9097;-34;-18019;17604;0.1109;0.0279
5.9197;-34;-17974;17558;0.1109;0.0212
5.9297;-35;-17929;17512;0.1109;0.0351
5.9397;-35;-17884;17466;0.1109;-0.0688
5.9497;-35;-17838;17420;0.1109;0.0241
5.9597;-35;-17792;17374;0.1110;0.0990
5.9697;-36;-17746;17327;0.1110;-0.0758
5.9797;-36;-17699;17280;0.1110;0.0423
5.9897;-36;-17652;17233;0.1110;0.0503
5.9997;-36;-17606;17185;0.1110;0.0010
6.0097;-37;-17558;17137;0.1111;0.0329
6.0197;-37;-17511;17089;0.1111;0.0884
6.0297;-37;-17464;17041;0.1111;-0.0491
6.0397;-37;-17416;16992;0.1111;-0.0185
6.0497;-38;-17367;16944;0.1112;0.0766
6.0597;-38;-17319;16894;0.1112;0.0068
6.0697;-38;-17270;16845;0.1112;-0.0395
6.0797;-38;-17221;16796;0.1112;-0.0497
6.0897;-38;-17172;16746;0.1112;-0.0603
6.0997;-39;-17123;16696;0.1113;-0.0225
6.1097;-39;-17074;16646;0.1113;-0.0547
6.1197;-39;-17024;16596;0.1113;-0.0142
6.1297;-39;-16974;16546;0.1113;0.0420
6.1397;-39;-16924;16495;0.1113;-0.0185
6.1497;-40;-16874;16444;0.1114;0.0180
6.1597;-40;-16823;16394;0.1114;-0.0867
6.1697;-40;-16773;16342;0.1114;-0.0014
6.1797;-40;-16722;16291;0.1114;0.0082
6.1897;-41;-16672;16240;0.1114;-0.0403
6.1997;-41;-16621;16188;0.1115;-0.0641
6.2097;-41;-16570;16137;0.1115;-0.0590
6.2197;-41;-16518;16085;0.1115;0.0146
6.2297;-41;-16467;16033;0.1115;0.0457
6.2397;-41;-16415;15981;0.1115;0.0284
6.2497;-42;-16364;15929;0.1116;-0.1610
6.2597;-42;-16312;15876;0.1116;-0.0694
6.2697;-42;-16260;15824;0.1116;-0.1328
6.2797;-42;-16208;15771;0.1116;-0.0728
6.2897;-42;-16156;15718;0.1116;-0.0140
6.2997;-43;-16104;15666;0.1117;0.0857
6.3097;-43;-16051;15612;0.1117;0.1044
6.3197;-43;-15999;15559;0.1117;0.0828
6.3297;-43;-15946;15506;0.1117;-0.0137
6.3397;-43;-15893;15453;0.1117;-0.0483
6.3497;-43;-15840;15400;0.1118;-0.0481
6.3597;-44;-15788;15346;0.1118;-0.0513
6.3697;-44;-15735;15292;0.1118;0.0180
6.3797;-44;-15682;15239;0.1118;0.0684
6.3897;-44;-15628;15185;0.1119;0.0937
6.3997;-44;-15575;15131;0.1119;0.0788
6.4097;-44;-15522;15077;0.1119;0.0391
6.4197;-45;-15468;15023;0.1119;0.0079
6.4297;-45;-15414;14969;0.1119;-0.0422
6.4397;-45;-15360;14914;0.1120;-0.0617
6.4497;-45;-15307;14860;0.1120;-0.0678
6.4597;-45;-15253;14806;0.1120;0.0138
6.4697;-45;-15199;14751;0.1120;0.0074
6.4797;-45;-15146;14697;0.1120;-0.0281
6.4897;-46;-15092;14642;0.1121;0.0372
6.4997;-46;-15038;14587;0.1121;0.0337
6.5097;-46;-14984;14532;0.1121;0.0348
6.5197;-46;-14930;14478;0.1121;0.0588
6.5297;-46;-14876;14423;0.1121;0.0516
6.5397;-46;-14822;14368;0.1122;0.0313
6.5497;-46;-14767;14312;0.1122;0.0425
6.5597;-46;-14712;14257;0.1122;0.0217
6.5697;-47;-14658;14202;0.1122;-0.0030
6.5797;-47;-14603;14147;0.1122;-0.0233
6.5897;-47;-14548;14091;0.1123;-0.0398
6.5997;-47;-14493;14036;0.1123;-0.0355
6.6097;-47;-14438;13980;0.1123;0.0007
6.6197;-47;-14383;13925;0.1123;0.0769
6.6297;-47;-14329;13869;0.1124;0.0399
6.6397;-47;-14274;13814;0.1124;-0.0395
6.6497;-47;-14220;13758;0.1124;-0.0417
6.6597;-48;-14165;13703;0.1124;-0.0110
6.6697;-48;-14110;13647;0.1124;0.0252
6.6797;-48;-14056;13591;0.1125;0.0316
6.6897;-48;-14001;13535;0.1125;0.0641
6.6997;-48;-13946;13479;0.1125;0.0508
6.7097;-48;-13890;13423;0.1125;0.0529
6.7197;-48;-13835;13367;0.1125;0.0479
6.7297;-48;-13780;13311;0.1126;0.0439
6.7397;-48;-13724;13255;0.1126;0.0185
6.7497;-48;-13669;13199;0.1126;-0.0593
6.7597;-48;-13614;13142;0.1126;0.0457
6.7697;-48;-13560;13086;0.1126;0.0844
6.7797;-49;-13504;13030;0.1127;0.0678
6.7897;-49;-13449;12974;0.1127;0.0575
6.7997;-49;-13394;12918;0.1127;0.0569
6.8097;-49;-13338;12861;0.1127;0.0503
6.8197;-49;-13282;12805;0.1128;0.0599
6.8297;-49;-13227;12749;0.1128;-0.0177
6.8396;-49;-13172;12693;0.1128;0.0441
6.8498;-49;-13114;12636;0.1128;0.0481
6.8602;-49;-13056;12577;0.1128;0.0308
6.8706;-49;-12998;12518;0.1129;0.0300
6.8797;-49;-12946;12466;0.1129;-0.0244
6.8897;-49;-12890;12410;0.1129;-0.0230
6.8997;-49;-12834;12353;0.1129;-0.0401
6.9097;-49;-12778;12297;0.1129;-0.0696
6.9197;-49;-12722;12240;0.1130;-0.0281
6.9297;-49;-12666;12184;0.1130;-0.0691
6.9397;-49;-12610;12127;0.1130;-0.0334
6.9497;-49;-12554;12070;0.1130;-0.0174
6.9597;-49;-12498;12013;0.1130;-0.0036
6.9697;-49;-12442;11956;0.1131;-0.0086
6.9797;-49;-12386;11900;0.1131;-0.0307
6.9897;-49;-12330;11843;0.1131;-0.0206
6.9997;-49;-12274;11786;0.1131;-0.0118
7.0097;-49;-12218;11729;0.1132;-0.0233
7.0197;-49;-12161;11672;0.1132;-0.0145
7.0297;-49;-12105;11615;0.1132;-0.0198
7.0397;-49;-12049;11558;0.1132;-0.0238
7.0497;-49;-11992;11501;0.1132;-0.0252
7.0597;-49;-11936;11444;0.1133;-0.0158
7.0697;-49;-11880;11387;0.1133;0.0148
7.0797;-49;-11824;11330;0.1133;0.0564
7.0897;-49;-11768;11273;0.1133;0.0638
7.0997;-49;-11712;11216;0.1133;-0.0078
7.1097;-49;-11656;11160;0.1134;-0.0097
7.1197;-49;-11599;11103;0.1134;0.0066
7.1297;-49;-11543;11046;0.1134;0.0140
7.1397;-49;-11486;10989;0.1134;0.0268
7.1497;-49;-11430;10932;0.1135;0.0265
7.1597;-49;-11374;10875;0.1135;0.0431
7.1697;-49;-11317;10818;0.1135;0.0492
7.1797;-49;-11261;10761;0.1135;0.0564
7.1897;-49;-11204;10704;0.1135;0.0630
7.1997;-49;-11148;10647;0.1136;0.0729
7.2097;-49;-11092;10590;0.1136;0.0652
7.2197;-49;-11036;10533;0.1136;0.0575
7.2297;-49;-10980;10476;0.1136;0.0087
7.2397;-49;-10924;10419;0.1136;0.0503
7.2497;-49;-10867;10362;0.1137;0.0540
7.2597;-49;-10811;10305;0.1137;0.0580
7.2697;-49;-10755;10248;0.1137;0.0519
7.2797;-49;-10699;10190;0.1137;0.0404
7.2897;-49;-10642;10134;0.1138;0.0641
7.2997;-49;-10586;10077;0.1138;0.0519
7.3097;-49;-10530;10020;0.1138;0.0660
7.3197;-49;-10474;9963;0.1138;0.0612
7.3297;-49;-10417;9906;0.1138;0.0601
7.3397;-48;-10361;9849;0.1139;0.0409
7.3497;-48;-10304;9792;0.1139;0.0417
7.3597;-48;-10248;9734;0.1139;0.0404
7.3697;-48;-10192;9678;0.1139;0.0465
7.3797;-48;-10136;9621;0.1139;0.0473
7.3897;-48;-10080;9564;0.1140;0.0385
7.3997;-48;-10024;9507;0.1140;0.0465
7.4097;-48;-9968;9450;0.1140;0.0327
7.4197;-48;-9912;9394;0.1140;0.0433
7.4297;-48;-9856;9336;0.1141;0.0431
7.4397;-48;-9800;9280;0.1141;-0.0361
7.4497;-47;-9744;9223;0.1141;0.0761
7.4597;-47;-9688;9166;0.1141;0.0876
7.4697;-47;-9632;9109;0.1141;0.0673
7.4797;-47;-9576;9052;0.1142;0.0599
7.4897;-47;-9520;8996;0.1142;0.0665
7.4997;-47;-9465;8939;0.1142;-0.0281
7.5097;-47;-9409;8882;0.1142;0.0646
7.5197;-47;-9354;8826;0.1142;0.0617
7.5297;-47;-9298;8769;0.1143;0.0487
7.5397;-46;-9243;8712;0.1143;0.0495
7.5497;-46;-9187;8656;0.1143;0.0543
7.5597;-46;-9132;8599;0.1143;0.0588
7.5697;-46;-9076;8542;0.1144;0.0447
7.5797;-46;-9021;8486;0.1144;0.0769
7.5897;-46;-8966;8430;0.1144;0.0670
7.5997;-46;-8910;8373;0.1144;0.0780
7.6097;-46;-8854;8316;0.1144;0.0535
7.6197;-45;-8799;8260;0.1145;0.0401
7.6297;-45;-8743;8204;0.1145;0.0441
7.6397;-45;-8688;8148;0.1145;0.0535
7.6497;-45;-8632;8091;0.1145;-0.0241
7.6597;-45;-8577;8035;0.1146;-0.1016
7.6697;-45;-8522;7980;0.1146;0.0361
7.6797;-45;-8467;7924;0.1146;0.0015
7.6897;-44;-8412;7868;0.1146;0.0066
7.6997;-44;-8357;7812;0.1146;-0.0086
7.7097;-44;-8302;7756;0.1147;-0.0345
7.7197;-44;-8246;7700;0.1147;-0.0465
7.7297;-44;-8191;7645;0.1147;-0.0318
7.7397;-44;-8136;7589;0.1147;-0.0462
7.7497;-43;-8080;7534;0.1147;-0.0561
7.7597;-43;-8025;7478;0.1148;-0.0603
7.7697;-43;-7970;7422;0.1148;-0.0611
7.7797;-43;-7915;7367;0.1148;0.0010
7.7897;-43;-7860;7311;0.1148;-0.0217
7.7997;-42;-7805;7256;0.1149;0.0511
7.8097;-42;-7751;7200;0.1149;-0.0212
7.8197;-42;-7696;7145;0.1149;-0.0012
7.8297;-42;-7642;7090;0.1149;0.0116
7.8397;-42;-7588;7034;0.1149;0.0305
7.8497;-42;-7533;6979;0.1150;0.0188
7.8597;-41;-7479;6924;0.1150;0.0361
7.8697;-41;-7424;6868;0.1150;0.0628
7.8797;-41;-7370;6813;0.1150;0.0689
7.8897;-41;-7316;6758;0.1151;0.0665
7.8997;-41;-7262;6704;0.1151;0.0484
7.9097;-40;-7208;6649;0.1151;0.0335
7.9197;-40;-7154;6594;0.1151;0.0055
7.9297;-40;-7100;6539;0.1151;-0.0137
7.9397;-40;-7046;6485;0.1152;-0.0259
7.9497;-39;-6992;6430;0.1152;0.0090
7.9597;-39;-6938;6376;0.1152;-0.0347
7.9697;-39;-6885;6321;0.1152;-0.0422
7.9797;-39;-6832;6267;0.1153;-0.0244
7.9897;-39;-6778;6213;0.1153;-0.0068
7.9997;-38;-6725;6159;0.1153;0.0252
8.0097;-38;-6672;6105;0.1153;0.0513
8.0197;-38;-6618;6051;0.1153;0.0364
8.0297;-38;-6565;5997;0.1154;-0.0158
8.0397;-37;-6512;5943;0.1154;-0.0150
8.0497;-37;-6459;5890;0.1154;-0.0302
8.0597;-37;-6406;5836;0.1154;-0.0129
8.0697;-37;-6352;5782;0.1154;0.0271
8.0797;-36;-6300;5729;0.1155;0.0500
8.0897;-36;-6247;5676;0.1155;0.0537
8.0997;-36;-6194;5622;0.1155;-0.1006
8.1097;-36;-6142;5569;0.1155;-0.0134
8.1197;-35;-6090;5516;0.1156;0.0079
8.1297;-35;-6038;5463;0.1156;-0.0435
8.1397;-35;-5987;5410;0.1156;-0.0153
8.1497;-35;-5935;5357;0.1156;0.0476
8.1597;-34;-5883;5304;0.1156;0.1291
8.1697;-34;-5831;5252;0.1157;0.0660
8.1797;-34;-5780;5199;0.1157;-0.0252
8.1897;-34;-5728;5147;0.1157;-0.0619
8.1997;-33;-5677;5095;0.1157;0.0060
8.2097;-33;-5626;5043;0.1158;0.0215
8.2197;-33;-5575;4991;0.1158;0.0860
8.2297;-33;-5524;4939;0.1158;0.0151
8.2397;-32;-5474;4888;0.1158;-0.0350
8.2497;-32;-5424;4836;0.1158;-0.0699
8.2597;-32;-5373;4785;0.1159;-0.0076
8.2697;-32;-5323;4734;0.1159;0.0564
8.2797;-31;-5273;4683;0.1159;0.0569
8.2897;-31;-5223;4632;0.1159;-0.0110
8.2997;-31;-5173;4581;0.1160;-0.0542
8.3097;-30;-5123;4530;0.1160;0.0034
8.3197;-30;-5074;4479;0.1160;0.0375
8.3297;-30;-5024;4428;0.1160;0.0087
8.3397;-30;-4974;4378;0.1160;-0.0164
8.3497;-29;-4925;4328;0.1161;-0.0315
8.3597;-29;-4876;4278;0.1161;0.0185
8.3697;-29;-4827;4228;0.1161;0.0308
8.3797;-28;-4778;4178;0.1161;-0.0422
8.3897;-28;-4729;4128;0.1162;0.0034
8.3997;-28;-4681;4079;0.1162;0.0316
8.4097;-27;-4633;4030;0.1162;-0.0118
8.4197;-27;-4585;3981;0.1162;-0.0401
8.4297;-27;-4537;3932;0.1163;0.0324
8.4397;-27;-4489;3884;0.1163;0.0068
8.4497;-26;-4442;3836;0.1163;-0.0204
8.4597;-26;-4395;3787;0.1163;0.0988
8.4697;-26;-4348;3739;0.1163;0.0385
8.4797;-25;-4301;3691;0.1164;-0.0017
8.4897;-25;-4254;3643;0.1164;0.0052
8.4997;-25;-4208;3596;0.1164;0.0630
8.5097;-24;-4161;3548;0.1164;-0.0617
8.5197;-24;-4116;3501;0.1165;-0.0097
8.5297;-24;-4070;3454;0.1165;0.0633
8.5397;-23;-4025;3408;0.1165;-0.0742
8.5497;-23;-3980;3362;0.1165;-0.0297
8.5598;-23;-3936;3316;0.1165;0.0263
8.5708;-22;-3887;3265;0.1166;0.0215
8.5820;-22;-3838;3214;0.1166;-0.0028
8.5917;-22;-3796;3170;0.1166;-0.0180
8.6017;-21;-3753;3125;0.1166;0.0311
8.6117;-21;-3710;3080;0.1167;-0.0270
8.6217;-21;-3667;3036;0.1167;0.0340
8.6317;-20;-3625;2992;0.1167;0.0042
8.6417;-20;-3583;2948;0.1167;-0.0105
8.6517;-20;-3542;2904;0.1168;0.1273
8.6617;-19;-3500;2861;0.1168;-0.0236
8.6717;-19;-3459;2818;0.1168;-0.0542
8.6817;-19;-3418;2775;0.1168;-0.0084
8.6917;-18;-3378;2733;0.1168;0.0380
8.7017;-18;-3338;2691;0.1169;0.0260
8.7117;-18;-3299;2649;0.1169;-0.0307
8.7217;-17;-3260;2608;0.1169;0.0561
8.7317;-17;-3222;2568;0.1169;-0.0329
8.7417;-17;-3184;2528;0.1170;-0.0249
8.7517;-16;-3146;2488;0.1170;0.0849
8.7617;-16;-3109;2448;0.1170;0.0732
8.7717;-16;-3073;2408;0.1170;0.0119
8.7817;-15;-3036;2369;0.1170;0.0753
8.7917;-15;-3001;2330;0.1171;-0.0494
8.8017;-15;-2965;2292;0.1171;-0.0134
8.8117;-14;-2930;2255;0.1171;0.1091
8.8217;-14;-2896;2218;0.1171;-0.0353
8.8317;-13;-2862;2181;0.1172;-0.0076
8.8417;-13;-2829;2144;0.1172;0.0010
8.8517;-13;-2796;2108;0.1172;-0.0193
8.8617;-12;-2763;2073;0.1172;0.1099
8.8717;-12;-2731;2038;0.1173;0.0665
8.8817;-12;-2700;2003;0.1173;-0.0145
8.8917;-11;-2669;1969;0.1173;-0.0377
8.9017;-11;-2638;1936;0.1173;-0.0057
8.9117;-11;-2608;1902;0.1173;0.0257
8.9217;-10;-2579;1870;0.1174;-0.0060
8.9317;-10;-2550;1838;0.1174;0.0247
8.9417;-10;-2522;1807;0.1174;-0.0393
8.9517;-9;-2495;1776;0.1174;-0.0768
8.9617;-9;-2468;1746;0.1175;0.0241
8.9717;-8;-2441;1716;0.1175;0.0071
8.9817;-8;-2416;1687;0.1175;0.0668
8.9917;-8;-2391;1658;0.1175;0.0092
9.0017;-7;-2366;1630;0.1175;0.0063
9.0117;-7;-2343;1604;0.1176;0.0079
9.0217;-7;-2320;1577;0.1176;0.0780
9.0317;-6;-2298;1551;0.1176;0.0255
9.0417;-6;-2276;1526;0.1176;-0.0427
9.0517;-6;-2256;1502;0.1177;-0.0419
9.0617;-5;-2236;1478;0.1177;-0.0502
9.0717;-5;-2216;1455;0.1177;-0.0382
9.0817;-4;-2198;1433;0.1177;0.0348
9.0917;-4;-2180;1412;0.1178;-0.0630
9.1017;-4;-2164;1391;0.1178;0.0694
9.1117;-3;-2148;1372;0.1178;0.0039
9.1217;-3;-2132;1353;0.1178;-0.0595
9.1317;-3;-2118;1335;0.1178;0.0244
9.1417;-2;-2104;1318;0.1179;-0.0204
9.1517;-2;-2092;1302;0.1179;-0.0515
9.1617;-1;-2080;1286;0.1179;0.0327
9.1717;-1;-2069;1272;0.1179;0.0391
9.1817;-1;-2060;1259;0.1180;0.0039
9.1917;0;-2051;1247;0.1180;-0.0441
9.2017;0;-2042;1236;0.1180;0.0300
9.2117;0;-2035;1225;0.1180;0.0543
9.2217;0;-2029;1216;0.1181;-0.1157
9.2317;0;-2024;1207;0.1181;0.0300
9.2417;0;-2019;1200;0.1181;-0.0915
9.2517;1;-2015;1193;0.1181;0.0260
9.2617;1;-2012;1188;0.1181;0.0228
9.2717;2;-2011;1183;0.1182;-0.0363
9.2817;2;-2011;1180;0.1182;0.1558
9.2917;2;-2012;1177;0.1182;0.0239
9.3017;3;-2013;1175;0.1182;-0.0142
9.3117;3;-2013;1175;0.1183;-0.0704
9.3217;3;-2013;1176;0.1183;0.0348
9.3317;4;-2013;1176;0.1183;-0.0121
9.3417;4;-2013;1176;0.1183;-0.0291
9.3517;5;-2013;1176;0.1184;0.0047
9.3617;5;-2013;1176;0.1184;-0.0006
9.3717;5;-2013;1176;0.1184;-0.0033
9.3817;6;-2013;1176;0.1184;-0.0036
9.3917;6;-2013;1176;0.1184;-0.0017
9.4017;6;-2013;1176;0.1185;0.0004
9.4117;7;-2013;1176;0.1185;-0.0025
9.4217;7;-2013;1176;0.1185;-0.0004
9.4317;8;-2013;1176;0.1185;0.0004
9.4417;8;-2014;1176;0.1186;-0.0028
9.4517;8;-2014;1176;0.1186;-0.0076
9.4617;9;-2014;1176;0.1186;-0.0065
9.4717;9;-2014;1176;0.1186;-0.0028
9.4817;9;-2014;1176;0.1187;-0.0049
9.4917;10;-2014;1177;0.1187;0.0034
9.5017;10;-2014;1177;0.1187;0.0020
9.5117;10;-2015;1177;0.1187;-0.0030
9.5217;11;-2015;1177;0.1188;-0.0073
9.5317;11;-2015;1177;0.1188;-0.0070
9.5417;12;-2015;1177;0.1188;-0.0046
9.5517;12;-2015;1177;0.1188;-0.0001
9.5617;12;-2015;1177;0.1188;0.0020
9.5717;13;-2016;1177;0.1189;0.0023
9.5817;13;-2018;1177;0.1189;-0.0294
9.5917;13;-2020;1177;0.1189;0.0146
9.6017;14;-2023;1178;0.1189;-0.0246
9.6117;14;-2026;1178;0.1190;-0.0531
9.6217;14;-2031;1180;0.1190;0.0039
9.6317;15;-2036;1182;0.1190;-0.0097
9.6417;15;-2041;1185;0.1190;0.0415
9.6517;15;-2048;1188;0.1191;0.0660
9.6617;16;-2055;1193;0.1191;-0.0363
9.6717;16;-2063;1198;0.1191;-0.0086
9.6817;17;-2072;1205;0.1191;-0.1363
9.6917;17;-2082;1212;0.1191;0.1073
9.7017;17;-2092;1220;0.1192;0.0028
9.7117;18;-2104;1228;0.1192;-0.0750
9.7217;18;-2116;1238;0.1192;0.0305
9.7317;18;-2130;1248;0.1192;0.1065
9.7417;19;-2144;1260;0.1193;0.0252
9.7517;19;-2158;1272;0.1193;-0.1120
9.7617;19;-2174;1285;0.1193;-0.0078
9.7717;20;-2190;1298;0.1193;0.0305
9.7817;20;-2207;1313;0.1194;-0.0076
9.7917;20;-2225;1329;0.1194;-0.0808
9.8017;21;-2243;1346;0.1194;-0.0065
9.8117;21;-2263;1363;0.1194;-0.0161
9.8217;21;-2283;1382;0.1195;0.0122
9.8317;22;-2304;1401;0.1195;-0.1296
9.8417;22;-2326;1421;0.1195;0.0604
9.8517;22;-2348;1442;0.1195;-0.0931
9.8617;23;-2371;1463;0.1196;-0.0675
9.8717;23;-2395;1486;0.1196;-0.0518
9.8817;23;-2420;1509;0.1196;-0.0033
9.8917;24;-2445;1533;0.1196;0.1001
9.9017;24;-2471;1558;0.1196;-0.0196
9.9117;24;-2497;1584;0.1197;0.0668
9.9217;25;-2524;1610;0.1197;-0.0601
9.9317;25;-2552;1637;0.1197;-0.0022
9.9417;25;-2581;1665;0.1197;-0.0198
9.9517;26;-2610;1694;0.1198;-0.1525
9.9617;26;-2640;1723;0.1198;-0.0398
9.9717;26;-2670;1752;0.1198;0.0031
9.9817;27;-2701;1784;0.1198;-0.1003
9.9917;27;-2732;1815;0.1199;-0.0694
10.0017;27;-2764;1846;0.1199;-0.0169
10.0117;28;-2797;1879;0.1199;0.0124
10.0217;28;-2830;1912;0.1199;0.0561
10.0317;28;-2864;1946;0.1200;-0.0275
10.0417;28;-2898;1981;0.1200;0.1057
10.0517;29;-2932;2016;0.1200;-0.0409
10.0617;29;-2968;2052;0.1200;-0.0379
10.0717;29;-3003;2088;0.1201;0.0681
10.0817;30;-3039;2125;0.1201;-0.0555
10.0917;30;-3076;2163;0.1201;-0.0704
10.1017;30;-3113;2201;0.1201;0.0551
10.1117;31;-3151;2239;0.1201;-0.0148
10.1217;31;-3189;2278;0.1202;-0.0995
10.1317;31;-3227;2318;0.1202;0.0641
10.1417;31;-3266;2358;0.1202;-0.0382
10.1517;32;-3306;2399;0.1202;-0.0206
10.1617;32;-3346;2440;0.1203;-0.0222
10.1717;32;-3386;2482;0.1203;-0.0403
10.1817;33;-3427;2523;0.1203;-0.0555
10.1917;33;-3468;2566;0.1203;-0.0161
10.2017;33;-3509;2608;0.1204;0.0425
10.2117;33;-3552;2652;0.1204;-0.0307
10.2217;34;-3593;2695;0.1204;-0.0057
10.2317;34;-3636;2740;0.1204;-0.0774
10.2417;34;-3678;2784;0.1205;-0.0387
10.2517;35;-3721;2828;0.1205;-0.0422
10.2618;35;-3766;2874;0.1205;0.0660
10.2723;35;-3812;2921;0.1205;-0.0886
10.2843;35;-3865;2976;0.1206;-0.0678
10.2937;36;-3907;3020;0.1206;0.0745
10.3037;36;-3952;3067;0.1206;-0.0369
10.3137;36;-3997;3114;0.1206;0.0391
10.3237;36;-4042;3162;0.1207;0.0662
10.3337;37;-4088;3209;0.1207;-0.0774
10.3437;37;-4134;3257;0.1207;-0.0137
10.3537;37;-4180;3305;0.1207;0.0324
10.3637;37;-4227;3353;0.1208;0.0138
10.3737;38;-4273;3401;0.1208;0.0193
10.3837;38;-4320;3450;0.1208;-0.0100
10.3937;38;-4367;3499;0.1208;-0.0076
10.4037;38;-4414;3548;0.1209;0.0439
10.4137;39;-4462;3598;0.1209;-0.0339
10.4237;39;-4509;3647;0.1209;-0.0760
10.4337;39;-4557;3697;0.1209;0.0151
10.4437;39;-4605;3747;0.1209;-0.0041
10.4537;40;-4653;3797;0.1210;-0.0196
10.4637;40;-4701;3848;0.1210;-0.0102
10.4737;40;-4750;3898;0.1210;0.0476
10.4837;40;-4799;3949;0.1210;0.0135
10.4937;40;-4848;4000;0.1211;-0.0510
10.5037;41;-4897;4052;0.1211;-0.0148
10.5137;41;-4946;4103;0.1211;0.0356
10.5237;41;-4996;4155;0.1211;-0.0017
10.5337;41;-5045;4207;0.1212;-0.0641
10.5437;42;-5095;4258;0.1212;-0.0198
10.5537;42;-5145;4310;0.1212;0.0345
10.5637;42;-5195;4362;0.1212;0.0303
10.5737;42;-5246;4414;0.1213;-0.0331
10.5837;42;-5296;4467;0.1213;-0.0579
10.5937;43;-5346;4519;0.1213;-0.0028
10.6037;43;-5397;4572;0.1213;0.0193
10.6137;43;-5448;4625;0.1214;0.0468
10.6237;43;-5499;4678;0.1214;0.0071
10.6337;43;-5550;4732;0.1214;-0.0843
10.6437;43;-5601;4785;0.1214;-0.0646
10.6537;44;-5652;4838;0.1215;0.0148
10.6637;44;-5704;4891;0.1215;0.0385
10.6737;44;-5755;4945;0.1215;0.0231
10.6837;44;-5807;4998;0.1215;-0.0049
10.6937;44;-5859;5052;0.1216;-0.0569
10.7037;45;-5911;5106;0.1216;-0.0513
10.7137;45;-5963;5160;0.1216;-0.0134
10.7237;45;-6015;5214;0.1216;-0.0094
10.7337;45;-6067;5268;0.1217;0.0601
10.7437;45;-6119;5322;0.1217;0.0281
10.7537;45;-6172;5377;0.1217;0.0092
10.7637;45;-6224;5431;0.1217;-0.0076
10.7737;46;-6277;5486;0.1218;-0.0414
10.7837;46;-6330;5540;0.1218;-0.0361
10.7937;46;-6382;5595;0.1218;-0.0092
10.8037;46;-6435;5650;0.1218;0.0223
10.8137;46;-6488;5705;0.1219;0.0588
10.8237;46;-6541;5760;0.1219;0.0447
10.8337;46;-6594;5814;0.1219;0.0609
10.8437;47;-6647;5869;0.1219;-0.0238
10.8537;47;-6700;5924;0.1219;-0.0489
10.8637;47;-6754;5980;0.1220;-0.0646
10.8737;47;-6807;6035;0.1220;-0.0518
10.8837;47;-6861;6090;0.1220;-0.0398
10.8937;47;-6914;6146;0.1220;-0.0267
10.9037;47;-6968;6202;0.1221;0.0039
10.9137;47;-7022;6257;0.1221;0.0178
10.9237;48;-7075;6313;0.1221;0.0289
10.9337;48;-7129;6368;0.1221;0.0287
10.9437;48;-7182;6424;0.1222;0.0122
10.9537;48;-7236;6479;0.1222;-0.0060
10.9637;48;-7290;6535;0.1222;-0.0233
10.9737;48;-7344;6591;0.1222;-0.0497
10.9837;48;-7399;6646;0.1223;-0.0678
10.9937;48;-7453;6702;0.1223;-0.0457
11.0037;48;-7507;6758;0.1223;-0.0523
11.0137;48;-7562;6814;0.1223;-0.0481
11.0237;48;-7616;6870;0.1224;-0.0273
11.0337;49;-7670;6926;0.1224;-0.0132
11.0437;49;-7724;6982;0.1224;-0.0084
11.0537;49;-7779;7038;0.1224;-0.0259
11.0637;49;-7833;7095;0.1225;0.0092
11.0737;49;-7887;7151;0.1225;0.0377
11.0837;49;-7942;7208;0.1225;0.0465
11.0937;49;-7996;7264;0.1225;0.0329
11.1037;49;-8050;7320;0.1226;0.0257
11.1137;49;-8105;7377;0.1226;0.0196
11.1237;49;-8160;7433;0.1226;0.0199
11.1337;49;-8215;7489;0.1226;0.0185
11.1437;49;-8270;7545;0.1227;0.0066
11.1537;49;-8324;7601;0.1227;-0.0465
11.1637;49;-8380;7657;0.1227;-0.0526
11.1737;49;-8434;7713;0.1227;-0.0654
11.1837;49;-8489;7770;0.1228;-0.0481
11.1937;49;-8544;7826;0.1228;-0.0481
11.2037;49;-8599;7882;0.1228;-0.0720
11.2137;49;-8654;7938;0.1228;-0.0547
11.2237;49;-8708;7994;0.1229;-0.0238
11.2337;49;-8763;8050;0.1229;-0.0252
11.2437;49;-8818;8106;0.1229;-0.0225
11.2537;49;-8872;8162;0.1229;-0.0132
11.2637;49;-8927;8218;0.1230;-0.0036
11.2737;49;-8982;8274;0.1230;0.0116
11.2837;49;-9037;8330;0.1230;0.0303
11.2937;49;-9092;8386;0.1230;-0.0025
11.3037;49;-9147;8442;0.1231;0.0130
